Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,x,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
29614418,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,558 WEST 193 STREET,WEST 193 STREET,AUDUBON AVENUE,FT GEORGE AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,12 MANHATTAN,1021610049,MANHATTAN,"1,004,261","251,350",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85654986,-73.92766141,"(40.8565498590206, -73.92766141242467)"
29614419,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11432,178-01 HILLSIDE AVENUE,HILLSIDE AVENUE,178 STREET,179 STREET,,,ADDRESS,Jamaica,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/6/15 0:00,08 QUEENS,4099370001,QUEENS,"1,043,793","198,868",PHONE,Unspecified,QUEENS,,,,,,,,40.71232311,-73.78522111,"(40.71232310974062, -73.78522111215972)"
29614420,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10466,2015 NEREID AVENUE,NEREID AVENUE,BAYCHESTER AVENUE,DE REIMER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",1/5/15 0:00,12 BRONX,2050950069,BRONX,"1,026,954","266,983",PHONE,Unspecified,BRONX,,,,,,,,40.89937694,-73.84552802,"(40.899376936774885, -73.84552802168564)"
29614421,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11206,374 WALLABOUT STREET,WALLABOUT STREET,HARRISON AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/6/15 0:00,01 BROOKLYN,3022660013,BROOKLYN,"998,653","195,050",PHONE,Unspecified,BROOKLYN,,,,,,,,40.70203224,-73.94805469,"(40.70203223832433, -73.94805468518068)"
29614422,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457,1820 CLINTON AVENUE,CLINTON AVENUE,EAST 175 STREET,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,06 BRONX,2029490107,BRONX,"1,014,035","246,215",PHONE,Unspecified,BRONX,,,,,,,,40.84242825,-73.89235182,"(40.84242824871245, -73.89235181896501)"
29614423,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2725 WEBB AVENUE,WEBB AVENUE,EAMES PLACE,WEST 195 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/7/15 0:00,08 BRONX,2032480169,BRONX,"1,011,427","256,242",PHONE,Unspecified,BRONX,,,,,,,,40.86995776,-73.90173693,"(40.869957761163285, -73.90173692540212)"
29614424,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11372,87-15 37 AVENUE,37 AVENUE,87 STREET,88 STREET,,,ADDRESS,Jackson Heights,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/6/15 0:00,03 QUEENS,4014610035,QUEENS,"1,017,656","212,643",PHONE,Unspecified,QUEENS,,,,,,,,40.75026936,-73.87943191,"(40.75026936378494, -73.87943191398097)"
29614425,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11415,85-25 120 STREET,120 STREET,85 AVENUE,HILLSIDE AVENUE,,,ADDRESS,Kew Gardens,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,09 QUEENS,4092660045,QUEENS,"1,031,099","195,288",PHONE,Unspecified,QUEENS,,,,,,,,40.7025732,-73.8310347,"(40.70257319657894, -73.8310347033321)"
29614426,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10028,1457 3 AVENUE,3 AVENUE,EAST 82 STREET,EAST 83 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/4/15 0:00,08 MANHATTAN,1015280001,MANHATTAN,"996,517","222,158",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77644018,-73.95570887,"(40.776440176160676, -73.95570886749827)"
29614427,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10466,763 EAST 223 STREET,EAST 223 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/5/15 0:00,12 BRONX,2048370015,BRONX,"1,023,110","262,043",PHONE,Unspecified,BRONX,,,,,,,,40.88583599,-73.85946146,"(40.88583598792869, -73.85946145875856)"
29614428,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10016,139 EAST 27 STREET,EAST 27 STREET,LEXINGTON AVENUE,BROADWAY ALLEY,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,06 MANHATTAN,1008830031,MANHATTAN,"989,051","209,584",PHONE,Unspecified,MANHATTAN,,,,,,,,40.74193497,-73.98267453,"(40.741934974230595, -73.98267452577211)"
29614429,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10027,63 MORNINGSIDE AVENUE,MORNINGSIDE AVENUE,WEST 120 STREET,WEST 121 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/5/15 0:00,10 MANHATTAN,1019470064,MANHATTAN,"996,392","233,816",PHONE,Unspecified,MANHATTAN,,,,,,,,40.80843841,-73.95613912,"(40.808438409173654, -73.95613911536594)"
29614430,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,1616 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 139 STREET,WEST 140 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,09 MANHATTAN,1020710036,MANHATTAN,"998,059","238,698",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82183568,-73.95010732,"(40.82183568302372, -73.95010732151046)"
29614431,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11385,1878 LINDEN STREET,LINDEN STREET,ONDERDONK AVENUE,WOODWARD AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/6/15 0:00,05 QUEENS,4034670032,QUEENS,"1,009,866","196,215",ONLINE,Unspecified,QUEENS,,,,,,,,40.70520453,-73.9076099,"(40.70520453267799, -73.90760989554826)"
29614432,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11236,656 EAST 92 STREET,EAST 92 STREET,AVENUE A,AVENUE B,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/7/15 0:00,17 BROOKLYN,3047510058,BROOKLYN,"1,007,623","176,577",PHONE,Unspecified,BROOKLYN,,,,,,,,40.6513089,-73.9157679,"(40.65130890104303, -73.91576790329104)"
29614433,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11220,843 60 STREET,60 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,12 BROOKLYN,3057070059,BROOKLYN,"981,874","170,588",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63490091,-74.00856057,"(40.63490090964695, -74.0085605708772)"
29614434,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,620 WEST 182 STREET,WEST 182 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/5/15 0:00,12 MANHATTAN,1021650006,MANHATTAN,"1,002,539","249,010",PHONE,Unspecified,MANHATTAN,,,,,,,,40.85013099,-73.93389272,"(40.850130992091636, -73.93389272237961)"
29614435,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,515 WEST 170 STREET,WEST 170 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/7/15 0:00,12 MANHATTAN,1021270058,MANHATTAN,"1,001,790","245,798",PHONE,Unspecified,MANHATTAN,,,,,,,,40.84131652,-73.93660845,"(40.84131651790467, -73.9366084528737)"
29614436,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11414,153-25 88 STREET,88 STREET,153 AVENUE,155 AVENUE,,,ADDRESS,Howard Beach,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,10 QUEENS,4114340075,QUEENS,"1,026,505","182,093",ONLINE,Unspecified,QUEENS,,,,,,,,40.66637912,-73.84768611,"(40.6663791192054, -73.84768610600199)"
29614437,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11213,1324 CARROLL STREET,CARROLL STREET,BROOKLYN AVENUE,KINGSTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/6/15 0:00,09 BROOKLYN,3012920007,BROOKLYN,"999,564","182,232",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66684823,-73.94479824,"(40.666848232441765, -73.94479824028984)"
29614438,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,1841 DR M L KING JR BOULEVARD,DR M L KING JR BOULEVARD,MORTON PLACE,WEST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/5/15 0:00,05 BRONX,2028790045,BRONX,"1,007,941","249,537",PHONE,Unspecified,BRONX,,,,,,,,40.85156461,-73.91436484,"(40.851564608300045, -73.91436484385679)"
29614439,1/1/15 0:00,1/9/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10003,117 EAST 15 STREET,EAST 15 STREET,4 AVENUE,IRVING PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/9/15 0:00,05 MANHATTAN,1008710014,MANHATTAN,"987,372","207,006",PHONE,Unspecified,MANHATTAN,,,,,,,,40.73485976,-73.98873477,"(40.73485975524166, -73.98873476631931)"
29614440,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10029,2172 2 AVENUE,2 AVENUE,EAST 111 STREET,EAST 112 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/6/15 0:00,11 MANHATTAN,1016830051,MANHATTAN,"1,000,923","228,644",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7942353,-73.93978451,"(40.794235298938126, -73.93978450529063)"
29614441,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,236 MT HOPE PLACE,MT HOPE PLACE,MONROE AVENUE,ANTHONY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,1/4/15 0:00,05 BRONX,2028020023,BRONX,"1,010,523","248,310",PHONE,Unspecified,BRONX,,,,,,,,40.84818955,-73.90503658,"(40.84818955262363, -73.90503658003226)"
29614442,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10467,3133 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,1/8/15 0:00,07 BRONX,2033350016,BRONX,"1,017,343","257,793",PHONE,Unspecified,BRONX,,,,,,,,40.87419458,-73.88033898,"(40.87419457941515, -73.88033898291802)"
